Time,GPM,Total Gallons,
44:29.0,-0.1387659,72.490158,68.5942186
44:29.0,-0.12209222,72.490135,68.5941956
44:29.0,-0.17509067,72.490112,68.5941726
44:29.0,-0.2090335,72.490082,68.5941426
44:29.0,-0.19176434,72.490044,68.5941046
44:29.0,-0.21260643,72.490013,68.5940736
44:29.0,-0.21260643,72.489975,68.5940356
44:29.0,-0.16794482,72.489944,68.5940046
44:29.1,-0.18521397,72.489914,68.5939746
44:29.1,-0.20724703,72.489883,68.5939436
44:29.1,-0.16139445,72.489853,68.5939136
44:29.1,-0.19891021,72.489822,68.5938826
44:29.1,-0.15067565,72.489792,68.5938526
44:29.1,-0.21617936,72.489761,68.5938216
44:29.1,-0.19533727,72.489731,68.5937916
44:29.1,-0.15603505,72.4897,68.5937606
44:29.1,-0.19355081,72.48967,68.5937306
44:29.1,-0.19355081,72.489639,68.5936996
44:29.2,-0.23999889,72.489601,68.5936616
44:29.2,-0.2292801,72.489563,68.5936236
44:29.2,-0.17330422,72.489525,68.5935856
44:29.2,-0.22094326,72.489494,68.5935546
44:29.2,-0.18878691,72.489464,68.5935246
44:29.2,-0.27572817,72.489426,68.5934866
44:29.2,-0.21737033,72.48938,68.5934406
44:29.2,-0.28942439,72.489342,68.5934026
44:29.2,-0.30848002,72.489288,68.5933486
44:29.3,-0.25012219,72.489243,68.5933036
44:29.3,-0.27215526,72.489197,68.5932576
44:29.3,-0.23642595,72.489159,68.5932196
44:29.3,-0.14591175,72.489128,68.5931886
44:29.3,-0.2090335,72.489098,68.5931586
44:29.3,-0.26024547,72.489059,68.5931196
44:29.3,-0.26739135,72.489014,68.5930746
44:29.3,-0.27215526,72.488968,68.5930286
44:29.3,-0.25845903,72.488922,68.5929826
44:29.3,-0.24178535,72.488884,68.5929446
44:29.4,-0.2346395,72.488838,68.5928986
44:29.4,-0.21617936,72.4888,68.5928606
44:29.4,-0.1542486,72.48877,68.5928306
44:29.4,-0.25012219,72.488739,68.5927996
44:29.4,-0.20367411,72.488701,68.5927616
44:29.4,-0.30133417,72.488663,68.5927236
44:29.4,-0.2536951,72.488609,68.5926696
44:29.4,-0.24833572,72.488571,68.5926316
44:29.4,-0.2346395,72.488533,68.5925936
44:29.4,-0.21081996,72.488495,68.5925556
44:29.4,-0.2090335,72.488457,68.5925176
44:29.5,-0.3150304,72.488419,68.5924796
44:29.5,-0.23285303,72.488373,68.5924336
44:29.5,-0.27572817,72.488327,68.5923876
44:29.5,-0.31145746,72.488281,68.5923416
44:29.5,-0.28763795,72.488228,68.5922886
44:29.5,-0.28942439,72.488182,68.5922426
44:29.5,-0.26917779,72.488136,68.5921966
44:29.5,-0.27215526,72.488091,68.5921516
44:29.5,-0.24178535,72.488045,68.5921056
44:29.5,-0.28763795,72.487999,68.5920596
44:29.6,-0.22094326,72.487961,68.5920216
44:29.6,-0.28227854,72.487915,68.5919756
44:29.6,-0.27572817,72.487869,68.5919296
44:29.6,-0.33527699,72.487823,68.5918836
44:29.6,-0.31860334,72.487762,68.5918226
44:29.6,-0.28227854,72.487717,68.5917776
44:29.6,-0.35969201,72.487663,68.5917236
44:29.6,-0.36445591,72.487602,68.5916626
44:29.6,-0.34420931,72.487541,68.5916016
44:29.6,-0.36624238,72.48748,68.5915406
44:29.7,-0.33884993,72.487427,68.5914876
44:29.7,-0.33229956,72.487366,68.5914266
44:29.7,-0.32694015,72.487312,68.5913726
44:29.7,-0.32336724,72.487259,68.5913196
44:29.7,-0.31681687,72.487206,68.5912666
44:29.7,-0.27572817,72.48716,68.5912206
44:29.7,-0.27572817,72.487114,68.5911746
44:29.7,-0.25190866,72.487068,68.5911286
44:29.7,-0.26381841,72.487022,68.5910826
44:29.7,-0.2947838,72.486977,68.5910376
44:29.8,-0.24654925,72.486931,68.5909916
44:29.8,-0.30669355,72.486885,68.5909456
44:29.8,-0.25012219,72.486839,68.5908996
44:29.8,-0.27572817,72.486794,68.5908546
44:29.8,-0.33706346,72.486748,68.5908086
44:29.8,-0.32336724,72.486687,68.5907476
44:29.8,-0.30848002,72.486633,68.5906936
44:29.8,-0.32694015,72.486588,68.5906486
44:29.8,-0.29299733,72.486534,68.5905946
44:29.9,-0.28942439,72.486481,68.5905416
44:29.9,-0.2947838,72.486435,68.5904956
44:29.9,-0.2947838,72.486389,68.5904496
44:29.9,-0.25667256,72.486343,68.5904036
44:29.9,-0.25012219,72.486298,68.5903586
44:29.9,-0.27036878,72.486252,68.5903126
44:29.9,-0.27036878,72.486206,68.5902666
44:29.9,-0.2995477,72.48616,68.5902206
44:29.9,-0.27036878,72.486115,68.5901756
44:29.9,-0.23106657,72.486076,68.5901366
44:30.0,-0.25667256,72.486031,68.5900916
44:30.0,-0.26739135,72.485985,68.5900456
44:30.0,-0.25667256,72.485947,68.5900076
44:30.0,-0.23642595,72.485901,68.5899616
44:30.0,-0.18997788,72.48587,68.5899306
44:30.0,-0.28108758,72.485832,68.5898926
44:30.0,-0.26739135,72.485786,68.5898466
44:30.0,-0.24476279,72.485741,68.5898016
44:30.0,-0.2536951,72.485703,68.5897636
44:30.0,-0.30133417,72.485649,68.5897096
44:30.1,-0.2995477,72.485603,68.5896636
44:30.1,-0.30133417,72.48555,68.5896106
44:30.1,-0.31681687,72.485504,68.5895646
44:30.1,-0.31681687,72.485451,68.5895116
44:30.1,-0.33051309,72.485397,68.5894576
44:30.1,-0.35254616,72.485336,68.5893966
44:30.1,-0.25190866,72.485291,68.5893516
44:30.1,-0.18878691,72.485252,68.5893126
44:30.1,-0.24297632,72.485214,68.5892746
44:30.1,-0.30967101,72.485168,68.5892286
44:30.1,-0.23642595,72.485123,68.5891836
44:30.2,-0.21617936,72.485085,68.5891456
44:30.2,-0.22630265,72.485046,68.5891066
44:30.2,-0.21081996,72.485008,68.5890686
44:30.2,-0.20546058,72.484978,68.5890386
44:30.2,-0.29776123,72.484932,68.5889926
44:30.2,-0.27572817,72.484886,68.5889466
44:30.2,-0.2090335,72.484848,68.5889086
44:30.2,-0.20069666,72.48481,68.5888706
44:30.2,-0.26560488,72.484772,68.5888326
44:30.2,-0.23285303,72.484734,68.5887946
44:30.3,-0.16437189,72.484695,68.5887556
44:30.3,-0.16139445,72.484673,68.5887336
44:30.3,-0.2346395,72.484642,68.5887026
44:30.3,-0.18878691,72.484604,68.5886646
44:30.3,-0.25012219,72.484566,68.5886266
44:30.3,-0.29299733,72.48452,68.5885806
44:30.3,-0.29299733,72.484474,68.5885346
44:30.3,-0.2292801,72.484428,68.5884886
44:30.3,-0.26203194,72.48439,68.5884506
44:30.3,-0.26560488,72.484344,68.5884046
44:30.4,-0.25012219,72.484299,68.5883596
44:30.4,-0.2245162,72.484261,68.5883216
44:30.4,-0.23285303,72.484222,68.5882826
44:30.4,-0.23642595,72.484184,68.5882446
44:30.4,-0.17806812,72.484154,68.5882146
44:30.4,-0.25548157,72.484116,68.5881766
44:30.4,-0.23999889,72.48407,68.5881306
44:30.4,-0.21260643,72.484032,68.5880926
44:30.4,-0.19533727,72.484001,68.5880616
44:30.4,-0.20069666,72.483971,68.5880316
44:30.5,-0.21617936,72.483932,68.5879926
44:30.5,-0.27572817,72.483894,68.5879546
44:30.5,-0.22808912,72.483849,68.5879096
44:30.5,-0.19176434,72.483818,68.5878786
44:30.5,-0.25548157,72.48378,68.5878406
44:30.5,-0.17330422,72.483742,68.5878026
44:30.5,-0.18342751,72.483711,68.5877716
44:30.5,-0.14233883,72.483688,68.5877486
44:30.5,-0.14591175,72.483658,68.5877186
44:30.5,-0.14591175,72.483635,68.5876956
44:30.6,-0.22808912,72.483604,68.5876646
44:30.6,-0.22808912,72.483566,68.5876266
44:30.6,-0.21260643,72.483528,68.5875886
44:30.6,-0.19712374,72.483498,68.5875586
44:30.6,-0.17985459,72.483467,68.5875276
44:30.6,-0.17687714,72.483437,68.5874976
44:30.6,-0.16794482,72.483406,68.5874666
44:30.6,-0.19891021,72.483376,68.5874366
44:30.6,-0.28227854,72.483337,68.5873976
44:30.7,-0.21081996,72.483299,68.5873596
44:30.7,-0.25190866,72.483253,68.5873136
44:30.7,-0.24297632,72.483215,68.5872756
44:30.7,-0.21617936,72.483177,68.5872376
44:30.7,-0.21260643,72.483139,68.5871996
44:30.7,-0.27930111,72.483101,68.5871616
44:30.7,-0.35254616,72.483047,68.5871076
44:30.7,-0.33229956,72.482994,68.5870546
44:30.7,-0.3150304,72.482941,68.5870016
44:30.7,-0.26560488,72.482887,68.5869476
44:30.8,-0.25667256,72.482841,68.5869016
44:30.8,-0.29776123,72.482796,68.5868566
44:30.8,-0.25667256,72.48275,68.5868106
44:30.8,-0.22808912,72.482712,68.5867726
44:30.8,-0.28406501,72.482666,68.5867266
44:30.8,-0.2245162,72.482628,68.5866886
44:30.8,-0.19533727,72.48259,68.5866506
44:30.8,-0.20069666,72.482559,68.5866196
44:30.8,-0.20546058,72.482529,68.5865896
44:30.8,-0.17985459,72.482491,68.5865516
44:30.8,-0.21260643,72.48246,68.5865206
44:30.9,-0.22094326,72.482422,68.5864826
44:30.9,-0.26739135,72.482384,68.5864446
44:30.9,-0.2292801,72.482346,68.5864066
44:30.9,-0.22808912,72.482307,68.5863676
44:30.9,-0.2346395,72.482269,68.5863296
44:30.9,-0.25667256,72.482224,68.5862846
44:30.9,-0.27394173,72.482178,68.5862386
44:30.9,-0.23821242,72.48214,68.5862006
44:30.9,-0.24833572,72.482094,68.5861546
44:30.9,-0.15960798,72.482063,68.5861236
44:31.0,-0.2292801,72.482033,68.5860936
44:31.0,-0.2292801,72.481995,68.5860556
44:31.0,-0.27751464,72.481949,68.5860096
44:31.0,-0.24178535,72.481911,68.5859716
44:31.0,-0.21617936,72.481873,68.5859336
44:31.0,-0.19176434,72.481834,68.5858946
44:31.0,-0.15246212,72.481804,68.5858646
44:31.0,-0.18700044,72.481781,68.5858416
44:31.0,-0.25012219,72.481743,68.5858036
44:31.0,-0.21737033,72.481705,68.5857656
44:31.1,-0.27572817,72.481659,68.5857196
44:31.1,-0.22630265,72.481621,68.5856816
44:31.1,-0.22094326,72.481583,68.5856436
44:31.1,-0.18997788,72.481544,68.5856046
44:31.1,-0.24833572,72.481514,68.5855746
44:31.1,-0.22630265,72.481476,68.5855366
44:31.1,-0.23285303,72.481438,68.5854986
44:31.1,-0.18700044,72.4814,68.5854606
44:31.1,-0.22272973,72.481361,68.5854216
44:31.1,-0.19533727,72.481331,68.5853916
44:31.2,-0.2143929,72.481293,68.5853536
44:31.2,-0.16437189,72.481262,68.5853226
44:31.2,-0.25548157,72.481232,68.5852926
44:31.2,-0.27036878,72.481186,68.5852466
44:31.2,-0.17985459,72.481148,68.5852086
44:31.2,-0.2346395,72.48111,68.5851706
44:31.2,-0.2143929,72.481079,68.5851396
44:31.2,-0.18878691,72.481041,68.5851016
44:31.2,-0.22630265,72.48101,68.5850706
44:31.3,-0.21260643,72.480972,68.5850326
44:31.3,-0.16794482,72.480942,68.5850026
44:31.3,-0.15067565,72.480911,68.5849716
44:31.3,-0.15960798,72.480888,68.5849486
44:31.3,-0.17687714,72.480858,68.5849186
44:31.3,-0.18342751,72.480827,68.5848876
44:31.3,-0.18342751,72.480797,68.5848576
44:31.3,-0.20724703,72.480766,68.5848266
44:31.3,-0.25548157,72.480728,68.5847886
44:31.3,-0.18521397,72.48069,68.5847506
44:31.4,-0.27572817,72.480652,68.5847126
44:31.4,-0.26203194,72.480606,68.5846666
44:31.4,-0.24178535,72.480568,68.5846286
44:31.4,-0.25667256,72.480522,68.5845826
44:31.4,-0.19712374,72.480484,68.5845446
44:31.4,-0.11673284,72.480461,68.5845216
44:31.4,-0.20724703,72.480431,68.5844916
44:31.4,-0.19533727,72.4804,68.5844606
44:31.4,-0.24833572,72.480362,68.5844226
44:31.4,-0.22808912,72.480324,68.5843846
44:31.5,-0.25012219,72.480286,68.5843466
44:31.5,-0.27751464,72.48024,68.5843006
44:31.5,-0.26739135,72.480194,68.5842546
44:31.5,-0.32336724,72.480141,68.5842016
44:31.5,-0.2995477,72.480095,68.5841556
44:31.5,-0.32038978,72.480042,68.5841026
44:31.5,-0.28227854,72.479988,68.5840486
44:31.5,-0.2536951,72.479942,68.5840026
44:31.5,-0.13221553,72.479912,68.5839726
44:31.5,-0.23821242,72.479881,68.5839416
44:31.5,-0.23999889,72.479843,68.5839036
44:31.6,-0.14055236,72.479813,68.5838736
44:31.6,-0.16139445,72.47979,68.5838506
44:31.6,-0.17151774,72.479759,68.5838196
44:31.6,-0.24833572,72.479721,68.5837816
44:31.6,-0.18997788,72.479683,68.5837436
44:31.6,-0.17151774,72.47966,68.5837206
44:31.6,-0.2143929,72.479622,68.5836826
44:31.6,-0.23821242,72.479584,68.5836446
44:31.6,-0.22272973,72.479546,68.5836066
44:31.6,-0.24833572,72.479507,68.5835676
44:31.7,-0.21260643,72.479469,68.5835296
44:31.7,-0.25667256,72.479431,68.5834916
44:31.7,-0.24178535,72.479393,68.5834536
44:31.7,-0.23106657,72.479347,68.5834076
44:31.7,-0.28942439,72.479309,68.5833696
44:31.7,-0.24297632,72.479263,68.5833236
44:31.7,-0.34778225,72.47921,68.5832706
44:31.7,-0.28227854,72.479164,68.5832246
44:31.7,-0.25548157,72.479118,68.5831786
44:31.7,-0.28227854,72.479073,68.5831336
44:31.8,-0.2245162,72.479027,68.5830876
44:31.8,-0.20546058,72.478996,68.5830566
44:31.8,-0.23642595,72.478958,68.5830186
44:31.8,-0.19712374,72.47892,68.5829806
44:31.8,-0.22272973,72.478882,68.5829426
44:31.8,-0.25012219,72.478844,68.5829046
44:31.8,-0.24476279,72.478806,68.5828666
44:31.8,-0.24297632,72.478767,68.5828276
44:31.8,-0.20069666,72.478729,68.5827896
44:31.8,-0.24297632,72.478691,68.5827516
44:31.9,-0.25190866,72.478645,68.5827056
44:31.9,-0.28227854,72.478607,68.5826676
44:31.9,-0.24654925,72.478561,68.5826216
44:31.9,-0.31145746,72.478516,68.5825766
44:31.9,-0.21737033,72.47847,68.5825306
44:31.9,-0.31681687,72.478424,68.5824846
44:31.9,-0.20724703,72.478378,68.5824386
44:31.9,-0.21737033,72.478348,68.5824086
44:31.9,-0.17687714,72.47831,68.5823706
44:31.9,-0.2292801,72.478279,68.5823396
44:32.0,-0.24833572,72.478241,68.5823016
44:32.0,-0.23821242,72.478203,68.5822636
44:32.0,-0.29299733,72.478157,68.5822176
44:32.0,-0.21617936,72.478111,68.5821716
44:32.0,-0.2191568,72.478073,68.5821336
44:32.0,-0.23106657,72.478035,68.5820956
44:32.0,-0.23106657,72.477997,68.5820576
44:32.0,-0.20069666,72.477966,68.5820266
44:32.0,-0.19712374,72.477928,68.5819886
44:32.1,-0.25190866,72.47789,68.5819506
44:32.1,-0.27930111,72.477852,68.5819126
44:32.1,-0.18997788,72.477814,68.5818746
44:32.1,-0.26739135,72.477776,68.5818366
44:32.1,-0.32694015,72.477722,68.5817826
44:32.1,-0.34242284,72.477669,68.5817296
44:32.1,-0.31145746,72.477615,68.5816756
44:32.1,-0.30312064,72.477562,68.5816226
44:32.1,-0.30312064,72.477509,68.5815696
44:32.1,-0.30669355,72.477463,68.5815236
44:32.2,-0.30669355,72.477409,68.5814696
44:32.2,-0.25548157,72.477364,68.5814246
44:32.2,-0.27036878,72.477318,68.5813786
44:32.2,-0.29121086,72.477272,68.5813326
44:32.2,-0.2346395,72.477226,68.5812866
44:32.2,-0.2536951,72.477188,68.5812486
44:32.2,-0.25845903,72.477142,68.5812026
44:32.2,-0.25667256,72.477104,68.5811646
44:32.2,-0.18521397,72.477066,68.5811266
44:32.2,-0.26024547,72.477028,68.5810886
44:32.2,-0.2191568,72.47699,68.5810506
44:32.3,-0.17806812,72.476952,68.5810126
44:32.3,-0.25548157,72.476921,68.5809816
44:32.3,-0.18164104,72.476883,68.5809436
44:32.3,-0.16437189,72.476852,68.5809126
44:32.3,-0.19891021,72.476822,68.5808826
44:32.3,-0.2245162,72.476784,68.5808446
44:32.3,-0.19533727,72.476753,68.5808136
44:32.3,-0.2292801,72.476715,68.5807756
44:32.3,-0.19891021,72.476685,68.5807456
44:32.3,-0.24297632,72.476646,68.5807066
44:32.4,-0.2143929,72.476608,68.5806686
44:32.4,-0.22808912,72.47657,68.5806306
44:32.4,-0.21081996,72.476532,68.5805926
44:32.4,-0.2536951,72.476494,68.5805546
44:32.4,-0.21081996,72.476456,68.5805166
44:32.4,-0.20248313,72.476418,68.5804786
44:32.4,-0.28406501,72.476379,68.5804396
44:32.4,-0.21081996,72.476341,68.5804016
44:32.4,-0.21617936,72.476303,68.5803636
44:32.4,-0.20546058,72.476265,68.5803256
44:32.5,-0.18997788,72.476234,68.5802946
44:32.5,-0.22094326,72.476204,68.5802646
44:32.5,-0.24654925,72.476166,68.5802266
44:32.5,-0.25012219,72.47612,68.5801806
44:32.5,-0.17330422,72.476082,68.5801426
44:32.5,-0.22094326,72.476051,68.5801116
44:32.5,-0.28227854,72.476013,68.5800736
44:32.5,-0.24833572,72.475967,68.5800276
44:32.5,-0.23285303,72.475929,68.5799896
44:32.5,-0.19891021,72.475891,68.5799516
44:32.6,-0.25012219,72.475853,68.5799136
44:32.6,-0.2245162,72.475815,68.5798756
44:32.6,-0.19533727,72.475777,68.5798376
44:32.6,-0.23999889,72.475739,68.5797996
44:32.6,-0.2346395,72.4757,68.5797606
44:32.6,-0.23999889,72.475662,68.5797226
44:32.6,-0.29597476,72.475616,68.5796766
44:32.6,-0.16973127,72.475578,68.5796386
44:32.6,-0.18700044,72.475548,68.5796086
44:32.7,-0.16615835,72.475517,68.5795776
44:32.7,-0.16615835,72.475494,68.5795546
44:32.7,-0.20724703,72.475464,68.5795246
44:32.7,-0.25667256,72.475426,68.5794866
44:32.7,-0.26381841,72.47538,68.5794406
44:32.7,-0.27036878,72.475334,68.5793946
44:32.7,-0.27036878,72.475288,68.5793486
44:32.7,-0.25012219,72.47525,68.5793106
44:32.7,-0.20248313,72.475212,68.5792726
44:32.7,-0.2947838,72.475166,68.5792266
44:32.8,-0.32694015,72.475113,68.5791736
44:32.8,-0.30312064,72.47506,68.5791206
44:32.8,-0.35254616,72.475006,68.5790666
44:32.8,-0.27036878,72.47496,68.5790206
44:32.8,-0.22630265,72.474915,68.5789756
44:32.8,-0.27394173,72.474876,68.5789366
44:32.8,-0.23642595,72.474831,68.5788916
44:32.8,-0.30133417,72.474785,68.5788456
44:32.8,-0.28406501,72.474739,68.5787996
44:32.8,-0.28763795,72.474693,68.5787536
44:32.8,-0.26203194,72.474648,68.5787086
44:32.9,-0.19533727,72.474609,68.5786696
44:32.9,-0.27394173,72.474564,68.5786246
44:32.9,-0.17687714,72.474525,68.5785856
44:32.9,-0.22272973,72.474495,68.5785556
44:32.9,-0.21617936,72.474457,68.5785176
44:32.9,-0.23999889,72.474419,68.5784796
44:32.9,-0.25012219,72.47438,68.5784406
44:32.9,-0.25548157,72.474335,68.5783956
44:32.9,-0.23285303,72.474297,68.5783576
44:32.9,-0.25012219,72.474258,68.5783186
44:33.0,-0.20367411,72.47422,68.5782806
44:33.0,-0.26739135,72.474182,68.5782426
44:33.0,-0.25190866,72.474136,68.5781966
44:33.0,-0.26024547,72.474091,68.5781516
44:33.0,-0.19533727,72.47406,68.5781206
44:33.0,-0.23999889,72.474022,68.5780826
44:33.0,-0.17985459,72.473984,68.5780446
44:33.0,-0.23106657,72.473953,68.5780136
44:33.0,-0.21260643,72.473915,68.5779756
44:33.0,-0.16437189,72.473885,68.5779456
44:33.1,-0.16615835,72.473854,68.5779146
44:33.1,-0.23106657,72.473824,68.5778846
44:33.1,-0.108396,72.473793,68.5778536
44:33.1,-0.29121086,72.473763,68.5778236
44:33.1,-0.23821242,72.473717,68.5777776
44:33.1,-0.2947838,72.473671,68.5777316
44:33.1,-0.2346395,72.473625,68.5776856
44:33.1,-0.24833572,72.473587,68.5776476
44:33.1,-0.2090335,72.473549,68.5776096
44:33.1,-0.19712374,72.473518,68.5775786
44:33.2,-0.19712374,72.47348,68.5775406
44:33.2,-0.30848002,72.473442,68.5775026
44:33.2,-0.2346395,72.473396,68.5774566
44:33.2,-0.28227854,72.473351,68.5774116
44:33.2,-0.21617936,72.473312,68.5773726
44:33.2,-0.30312064,72.473267,68.5773276
44:33.2,-0.27930111,72.473221,68.5772816
44:33.2,-0.29121086,72.473167,68.5772276
44:33.2,-0.33408603,72.473122,68.5771826
44:33.3,-0.2947838,72.473068,68.5771286
44:33.3,-0.26739135,72.473022,68.5770826
44:33.3,-0.30967101,72.472969,68.5770296
44:33.3,-0.32336724,72.472916,68.5769766
44:33.3,-0.25190866,72.47287,68.5769306
44:33.3,-0.25845903,72.472832,68.5768926
44:33.3,-0.23642595,72.472786,68.5768466
44:33.3,-0.23285303,72.472748,68.5768086
44:33.3,-0.22094326,72.47271,68.5767706
44:33.3,-0.22272973,72.472672,68.5767326
44:33.3,-0.27572817,72.472633,68.5766936
44:33.4,-0.25667256,72.472588,68.5766486
44:33.4,-0.25190866,72.472542,68.5766026
44:33.4,-0.26917779,72.472504,68.5765646
44:33.4,-0.22808912,72.472458,68.5765186
44:33.4,-0.25190866,72.47242,68.5764806
44:33.4,-0.23285303,72.472382,68.5764426
44:33.4,-0.28108758,72.472336,68.5763966
44:33.4,-0.25667256,72.47229,68.5763506
44:33.4,-0.24178535,72.472252,68.5763126
44:33.5,-0.26560488,72.472206,68.5762666
44:33.5,-0.31324393,72.47216,68.5762206
44:33.5,-0.31681687,72.472107,68.5761676
44:33.5,-0.27930111,72.472061,68.5761216
44:33.5,-0.24297632,72.472015,68.5760756
44:33.5,-0.36147848,72.471962,68.5760226
44:33.5,-0.28108758,72.471909,68.5759696
44:33.5,-0.23821242,72.47187,68.5759306
44:33.5,-0.24654925,72.471825,68.5758856
44:33.5,-0.21617936,72.471786,68.5758466
44:33.5,-0.19891021,72.471756,68.5758166
44:33.6,-0.19891021,72.471718,68.5757786
44:33.6,-0.24833572,72.47168,68.5757406
44:33.6,-0.29597476,72.471642,68.5757026
44:33.6,-0.25845903,72.471588,68.5756486
44:33.6,-0.24833572,72.47155,68.5756106
44:33.6,-0.20248313,72.471512,68.5755726
44:33.6,-0.26381841,72.471474,68.5755346
44:33.6,-0.23642595,72.471428,68.5754886
44:33.6,-0.2995477,72.47139,68.5754506
44:33.6,-0.20367411,72.471344,68.5754046
44:33.7,-0.26917779,72.471306,68.5753666
44:33.7,-0.36445591,72.471252,68.5753126
44:33.7,-0.36445591,72.471191,68.5752516
44:33.7,-0.37636569,72.47113,68.5751906
44:33.7,-0.32038978,72.471069,68.5751296
44:33.7,-0.32872662,72.471016,68.5750766
44:33.7,-0.32872662,72.470963,68.5750236
44:33.7,-0.29121086,72.470909,68.5749696
44:33.7,-0.27394173,72.470863,68.5749236
44:33.7,-0.2947838,72.470818,68.5748786
44:33.8,-0.2292801,72.470772,68.5748326
44:33.8,-0.27394173,72.470734,68.5747946
44:33.8,-0.22094326,72.470688,68.5747486
44:33.8,-0.21081996,72.470657,68.5747176
44:33.8,-0.25012219,72.470619,68.5746796
44:33.8,-0.27036878,72.470573,68.5746336
44:33.8,-0.27394173,72.470528,68.5745886
44:33.8,-0.22630265,72.470482,68.5745426
44:33.8,-0.28108758,72.470444,68.5745046
44:33.8,-0.32336724,72.47039,68.5744506
44:33.9,-0.30490708,72.470337,68.5743976
44:33.9,-0.24297632,72.470291,68.5743516
44:33.9,-0.28227854,72.470253,68.5743136
44:33.9,-0.24833572,72.470207,68.5742676
44:33.9,-0.19891021,72.470169,68.5742296
44:33.9,-0.2292801,72.470131,68.5741916
44:33.9,-0.19533727,72.4701,68.5741606
44:33.9,-0.27215526,72.470062,68.5741226
